Sample,DateTime,ElapsedTime,Voltage,Current,Temperature,LogRowTime(ms),LogStatus
8603,2025-05-30 02:30:23,86036.247,3228,0,27.7,39,SUCCESS
8604,2025-05-30 02:30:34,86046.976,3228,0,27.7,44,SUCCESS
8605,2025-05-30 02:30:43,86056.247,3228,0,27.7,41,SUCCESS
8606,2025-05-30 02:30:54,86066.992,3228,0,27.7,43,SUCCESS
8607,2025-05-30 02:31:03,86076.248,3229,0,27.7,38,SUCCESS
8608,2025-05-30 02:31:14,86087.023,3229,0,27.7,45,SUCCESS
8609,2025-05-30 02:31:23,86096.250,3228,0,27.7,37,SUCCESS
8610,2025-05-30 02:31:34,86106.990,3228,0,27.7,46,SUCCESS
8611,2025-05-30 02:31:43,86116.251,3228,0,27.7,51,SUCCESS
8612,2025-05-30 02:31:54,86127.008,3228,0,27.7,45,SUCCESS
8613,2025-05-30 02:32:03,86136.252,3228,0,27.7,49,SUCCESS
8614,2025-05-30 02:32:14,86147.007,3228,0,27.7,44,SUCCESS
8615,2025-05-30 02:32:23,86156.253,3229,0,27.7,48,SUCCESS
8616,2025-05-30 02:32:34,86167.006,3229,0,27.7,45,SUCCESS
8617,2025-05-30 02:32:43,86176.254,3229,0,27.7,48,SUCCESS
8618,2025-05-30 02:32:54,86187.008,3229,0,27.7,45,SUCCESS
8619,2025-05-30 02:33:03,86196.256,3229,0,27.7,45,SUCCESS
8620,2025-05-30 02:33:14,86207.006,3229,0,27.7,44,SUCCESS
8621,2025-05-30 02:33:23,86216.257,3229,0,27.7,47,SUCCESS
8622,2025-05-30 02:33:34,86227.006,3229,0,27.7,47,SUCCESS
8623,2025-05-30 02:33:43,86236.259,3229,0,27.7,44,SUCCESS
8624,2025-05-30 02:33:54,86247.008,3229,0,27.7,44,SUCCESS
8625,2025-05-30 02:34:03,86256.260,3229,0,27.7,41,SUCCESS
8626,2025-05-30 02:34:14,86267.023,3229,0,27.7,46,SUCCESS
8627,2025-05-30 02:34:23,86276.262,3229,0,27.7,41,SUCCESS
8628,2025-05-30 02:34:34,86287.070,3229,0,27.7,45,SUCCESS
8629,2025-05-30 02:34:43,86296.262,3229,0,27.7,41,SUCCESS
8630,2025-05-30 02:34:54,86307.022,3229,0,27.7,45,SUCCESS
8631,2025-05-30 02:35:03,86316.263,3229,0,27.7,39,SUCCESS
8632,2025-05-30 02:35:14,86327.023,3229,0,27.7,46,SUCCESS
8633,2025-05-30 02:35:23,86336.265,3229,0,27.7,36,SUCCESS
8634,2025-05-30 02:35:34,86347.021,3229,0,27.7,48,SUCCESS
8635,2025-05-30 02:35:43,86356.266,3229,0,27.7,50,SUCCESS
8636,2025-05-30 02:35:54,86367.022,3229,0,27.7,45,SUCCESS
8637,2025-05-30 02:36:03,86376.267,3229,0,27.7,51,SUCCESS
8638,2025-05-30 02:36:14,86387.037,3229,0,27.7,48,SUCCESS
8639,2025-05-30 02:36:23,86396.267,3229,0,27.7,51,SUCCESS
8640,2025-05-30 02:36:34,86407.037,3229,0,27.7,45,SUCCESS
8641,2025-05-30 02:36:43,86416.268,3230,0,27.7,52,SUCCESS
8642,2025-05-30 02:36:54,86427.038,3230,0,27.7,46,SUCCESS
8643,2025-05-30 02:37:03,86436.269,3230,0,27.7,49,SUCCESS
8644,2025-05-30 02:37:14,86447.038,3230,0,27.7,45,SUCCESS
8645,2025-05-30 02:37:23,86456.271,3230,0,27.7,48,SUCCESS
8646,2025-05-30 02:37:34,86467.053,3230,0,27.7,45,SUCCESS
8647,2025-05-30 02:37:43,86476.271,3230,0,27.7,47,SUCCESS
8648,2025-05-30 02:37:54,86487.054,3230,0,27.7,44,SUCCESS
8649,2025-05-30 02:38:03,86496.272,3230,0,27.7,47,SUCCESS
8650,2025-05-30 02:38:14,86507.053,3230,0,27.7,46,SUCCESS
8651,2025-05-30 02:38:23,86516.273,3230,0,27.7,44,SUCCESS
8652,2025-05-30 02:38:34,86527.053,3230,0,27.7,45,SUCCESS
8653,2025-05-30 02:38:43,86536.274,3230,0,27.7,46,SUCCESS
8654,2025-05-30 02:38:54,86547.053,3230,0,27.7,44,SUCCESS
8655,2025-05-30 02:39:03,86556.275,3230,0,27.7,42,SUCCESS
8656,2025-05-30 02:39:14,86567.071,3230,0,27.7,45,SUCCESS
8657,2025-05-30 02:39:23,86576.277,3230,0,27.7,40,SUCCESS
8658,2025-05-30 02:39:34,86587.084,3230,0,27.7,47,SUCCESS
8659,2025-05-30 02:39:43,86596.278,3230,0,27.7,41,SUCCESS
8660,2025-05-30 02:39:54,86607.068,3230,0,27.7,45,SUCCESS
8661,2025-05-30 02:40:03,86616.278,3230,0,27.7,40,SUCCESS
8662,2025-05-30 02:40:14,86627.070,3230,0,27.7,45,SUCCESS
8663,2025-05-30 02:40:23,86636.279,3230,0,27.7,38,SUCCESS
8664,2025-05-30 02:40:34,86647.070,3230,0,27.7,45,SUCCESS
8665,2025-05-30 02:40:43,86656.280,3230,0,27.7,39,SUCCESS
8666,2025-05-30 02:40:54,86667.068,3230,0,27.7,45,SUCCESS
8667,2025-05-30 02:41:03,86676.282,3231,0,27.7,51,SUCCESS
8668,2025-05-30 02:41:14,86687.069,3231,0,27.7,44,SUCCESS
8669,2025-05-30 02:41:23,86696.284,3231,0,27.7,50,SUCCESS
8670,2025-05-30 02:41:34,86707.102,3231,0,27.7,44,SUCCESS
8671,2025-05-30 02:41:43,86716.284,3231,0,27.7,50,SUCCESS
8672,2025-05-30 02:41:54,86727.100,3231,0,27.7,46,SUCCESS
8673,2025-05-30 02:42:03,86736.285,3231,0,27.7,50,SUCCESS
8674,2025-05-30 02:42:14,86747.085,3231,0,27.7,45,SUCCESS
8675,2025-05-30 02:42:23,86756.287,3231,0,27.7,45,SUCCESS
8676,2025-05-30 02:42:34,86767.086,3231,0,27.7,45,SUCCESS
8677,2025-05-30 02:42:43,86776.288,3231,0,27.7,47,SUCCESS
8678,2025-05-30 02:42:54,86787.085,3231,0,27.7,45,SUCCESS
8679,2025-05-30 02:43:03,86796.289,3231,0,27.7,45,SUCCESS
8680,2025-05-30 02:43:14,86807.117,3231,0,27.7,44,SUCCESS
8681,2025-05-30 02:43:23,86816.290,3231,0,27.7,44,SUCCESS
8682,2025-05-30 02:43:34,86827.100,3231,0,27.7,46,SUCCESS
8683,2025-05-30 02:43:43,86836.292,3231,0,27.7,42,SUCCESS
8684,2025-05-30 02:43:54,86847.100,3231,0,27.7,46,SUCCESS
8685,2025-05-30 02:44:03,86856.293,3231,0,27.7,41,SUCCESS
8686,2025-05-30 02:44:14,86867.099,3231,0,27.7,46,SUCCESS
8687,2025-05-30 02:44:23,86876.294,3231,0,27.7,39,SUCCESS
8688,2025-05-30 02:44:34,86887.133,3231,0,27.7,44,SUCCESS
8689,2025-05-30 02:44:43,86896.296,3231,0,27.7,37,SUCCESS
8690,2025-05-30 02:44:54,86907.115,3231,0,27.7,48,SUCCESS
8691,2025-05-30 02:45:03,86916.297,3231,0,27.7,53,SUCCESS
8692,2025-05-30 02:45:14,86927.131,3231,0,27.7,48,SUCCESS
8693,2025-05-30 02:45:23,86936.299,3231,0,27.7,51,SUCCESS
8694,2025-05-30 02:45:34,86947.116,3231,0,27.7,44,SUCCESS
8695,2025-05-30 02:45:43,86956.300,3231,0,27.7,48,SUCCESS
8696,2025-05-30 02:45:54,86967.131,3231,0,27.7,48,SUCCESS
8697,2025-05-30 02:46:03,86976.302,3231,0,27.7,48,SUCCESS
8698,2025-05-30 02:46:14,86987.133,3231,0,27.7,45,SUCCESS
8699,2025-05-30 02:46:23,86996.304,3232,0,27.7,45,SUCCESS
8700,2025-05-30 02:46:34,87007.132,3232,0,27.7,44,SUCCESS
8701,2025-05-30 02:46:43,87016.305,3232,0,27.7,44,SUCCESS
8702,2025-05-30 02:46:54,87027.133,3232,0,27.7,45,SUCCESS
8703,2025-05-30 02:47:03,87036.307,3232,0,27.7,42,SUCCESS
8704,2025-05-30 02:47:14,87047.147,3232,0,27.7,47,SUCCESS
8705,2025-05-30 02:47:23,87056.308,3232,0,27.7,42,SUCCESS
8706,2025-05-30 02:47:34,87067.162,3232,0,27.7,46,SUCCESS
8707,2025-05-30 02:47:43,87076.310,3232,0,27.7,38,SUCCESS
8708,2025-05-30 02:47:54,87087.147,3232,0,27.7,44,SUCCESS
8709,2025-05-30 02:48:03,87096.311,3232,0,27.7,38,SUCCESS
8710,2025-05-30 02:48:14,87107.146,3232,0,27.7,47,SUCCESS
8711,2025-05-30 02:48:23,87116.312,3232,0,27.7,36,SUCCESS
8712,2025-05-30 02:48:34,87127.162,3232,0,27.7,46,SUCCESS
8713,2025-05-30 02:48:43,87136.312,3232,0,27.7,36,SUCCESS
8714,2025-05-30 02:48:54,87147.163,3232,0,27.7,44,SUCCESS
8715,2025-05-30 02:49:03,87156.313,3232,0,27.7,53,SUCCESS
8716,2025-05-30 02:49:14,87167.162,3232,0,27.7,47,SUCCESS
8717,2025-05-30 02:49:23,87176.315,3232,0,27.7,50,SUCCESS
8718,2025-05-30 02:49:34,87187.162,3232,0,27.7,48,SUCCESS
8719,2025-05-30 02:49:43,87196.316,3232,0,27.7,48,SUCCESS
8720,2025-05-30 02:49:54,87207.163,3232,0,27.7,47,SUCCESS
8721,2025-05-30 02:50:03,87216.317,3232,0,27.7,48,SUCCESS
8722,2025-05-30 02:50:14,87227.164,3232,0,27.7,44,SUCCESS
8723,2025-05-30 02:50:23,87236.319,3233,0,27.7,46,SUCCESS
8724,2025-05-30 02:50:34,87247.178,3233,0,27.7,48,SUCCESS
8725,2025-05-30 02:50:43,87256.320,3233,0,27.7,44,SUCCESS
8726,2025-05-30 02:50:54,87267.180,3233,0,27.7,45,SUCCESS
8727,2025-05-30 02:51:03,87276.321,3233,0,27.7,43,SUCCESS
8728,2025-05-30 02:51:14,87287.195,3233,0,27.7,44,SUCCESS
8729,2025-05-30 02:51:23,87296.322,3233,0,27.7,41,SUCCESS
8730,2025-05-30 02:51:34,87307.178,3233,0,27.7,48,SUCCESS
8731,2025-05-30 02:51:43,87316.323,3233,0,27.7,42,SUCCESS
8732,2025-05-30 02:51:54,87327.196,3233,0,27.7,44,SUCCESS
8733,2025-05-30 02:52:03,87336.325,3233,0,27.7,38,SUCCESS
8734,2025-05-30 02:52:14,87347.194,3233,0,27.7,44,SUCCESS
8735,2025-05-30 02:52:23,87356.326,3233,0,27.7,37,SUCCESS
8736,2025-05-30 02:52:34,87367.193,3233,0,27.7,47,SUCCESS
8737,2025-05-30 02:52:43,87376.327,3233,0,27.7,37,SUCCESS
8738,2025-05-30 02:52:54,87387.194,3233,0,27.7,45,SUCCESS
8739,2025-05-30 02:53:03,87396.328,3233,0,27.7,51,SUCCESS
8740,2025-05-30 02:53:14,87407.210,3233,0,27.7,45,SUCCESS
8741,2025-05-30 02:53:23,87416.329,3233,0,27.7,52,SUCCESS
8742,2025-05-30 02:53:34,87427.226,3233,0,27.7,46,SUCCESS
8743,2025-05-30 02:53:43,87436.330,3233,0,27.7,51,SUCCESS
8744,2025-05-30 02:53:54,87447.209,3233,0,27.7,46,SUCCESS
8745,2025-05-30 02:54:03,87456.331,3233,0,27.7,51,SUCCESS
8746,2025-05-30 02:54:14,87467.209,3233,0,27.7,45,SUCCESS
8747,2025-05-30 02:54:23,87476.333,3233,0,27.7,48,SUCCESS
8748,2025-05-30 02:54:34,87487.209,3233,0,27.7,47,SUCCESS
8749,2025-05-30 02:54:43,87496.333,3233,0,27.7,49,SUCCESS
8750,2025-05-30 02:54:54,87507.209,3233,0,27.7,46,SUCCESS
8751,2025-05-30 02:55:03,87516.334,3233,0,27.7,47,SUCCESS
8752,2025-05-30 02:55:14,87527.225,3233,0,27.7,46,SUCCESS
8753,2025-05-30 02:55:23,87536.336,3233,0,27.7,46,SUCCESS
8754,2025-05-30 02:55:34,87547.226,3233,0,27.7,44,SUCCESS
8755,2025-05-30 02:55:43,87556.336,3233,0,27.7,45,SUCCESS
8756,2025-05-30 02:55:54,87567.225,3233,0,27.7,44,SUCCESS
8757,2025-05-30 02:56:03,87576.337,3234,0,27.7,43,SUCCESS
8758,2025-05-30 02:56:14,87587.225,3234,0,27.7,47,SUCCESS
8759,2025-05-30 02:56:23,87596.338,3234,0,27.7,44,SUCCESS
8760,2025-05-30 02:56:34,87607.242,3234,0,27.7,45,SUCCESS
8761,2025-05-30 02:56:43,87616.340,3234,0,27.7,41,SUCCESS
8762,2025-05-30 02:56:54,87627.242,3234,0,27.7,44,SUCCESS
8763,2025-05-30 02:57:03,87636.341,3234,0,27.7,40,SUCCESS
8764,2025-05-30 02:57:14,87647.241,3234,0,27.7,46,SUCCESS
8765,2025-05-30 02:57:23,87656.342,3234,0,27.7,38,SUCCESS
8766,2025-05-30 02:57:34,87667.241,3234,0,27.7,45,SUCCESS
8767,2025-05-30 02:57:43,87676.343,3234,0,27.7,37,SUCCESS
8768,2025-05-30 02:57:54,87687.241,3234,0,27.7,44,SUCCESS
8769,2025-05-30 02:58:03,87696.344,3234,0,27.7,52,SUCCESS
8770,2025-05-30 02:58:14,87707.258,3234,0,27.7,42,SUCCESS
8771,2025-05-30 02:58:23,87716.345,3234,0,27.7,50,SUCCESS
8772,2025-05-30 02:58:34,87727.258,3234,0,27.7,42,SUCCESS
8773,2025-05-30 02:58:43,87736.346,3234,0,27.7,49,SUCCESS
8774,2025-05-30 02:58:54,87747.257,3234,0,27.7,44,SUCCESS
8775,2025-05-30 02:59:03,87756.347,3234,0,27.7,48,SUCCESS
8776,2025-05-30 02:59:14,87767.258,3234,0,27.7,44,SUCCESS
8777,2025-05-30 02:59:23,87776.349,3234,0,27.7,47,SUCCESS
8778,2025-05-30 02:59:34,87787.257,3234,0,27.7,46,SUCCESS
8779,2025-05-30 02:59:43,87796.350,3234,0,27.7,46,SUCCESS
8780,2025-05-30 02:59:54,87807.272,3234,0,27.7,46,SUCCESS
8781,2025-05-30 03:00:03,87816.350,3234,0,27.7,46,SUCCESS
8782,2025-05-30 03:00:14,87827.273,3234,0,27.7,44,SUCCESS
8783,2025-05-30 03:00:23,87836.352,3234,0,27.7,44,SUCCESS
8784,2025-05-30 03:00:34,87847.273,3234,0,27.7,46,SUCCESS
8785,2025-05-30 03:00:43,87856.352,3234,0,27.7,42,SUCCESS
8786,2025-05-30 03:00:54,87867.272,3234,0,27.7,46,SUCCESS
8787,2025-05-30 03:01:03,87876.353,3234,0,27.7,42,SUCCESS
8788,2025-05-30 03:01:14,87887.273,3234,0,27.7,44,SUCCESS
8789,2025-05-30 03:01:23,87896.355,3235,0,27.7,42,SUCCESS
8790,2025-05-30 03:01:34,87907.273,3235,0,27.7,45,SUCCESS
8791,2025-05-30 03:01:43,87916.356,3235,0,27.7,38,SUCCESS
8792,2025-05-30 03:01:54,87927.288,3235,0,27.7,44,SUCCESS
8793,2025-05-30 03:02:03,87936.357,3235,0,27.7,38,SUCCESS
8794,2025-05-30 03:02:14,87947.289,3235,0,27.7,44,SUCCESS
8795,2025-05-30 03:02:23,87956.358,3235,0,27.7,38,SUCCESS
8796,2025-05-30 03:02:34,87967.288,3235,0,27.7,44,SUCCESS
8797,2025-05-30 03:02:43,87976.359,3235,0,27.7,38,SUCCESS
8798,2025-05-30 03:02:54,87987.288,3235,0,27.7,46,SUCCESS
8799,2025-05-30 03:03:03,87996.360,3235,0,27.7,53,SUCCESS
8800,2025-05-30 03:03:14,88007.287,3235,0,27.7,47,SUCCESS
8801,2025-05-30 03:03:23,88016.361,3235,0,27.7,50,SUCCESS
8802,2025-05-30 03:03:34,88027.289,3235,0,27.7,45,SUCCESS
8803,2025-05-30 03:03:43,88036.362,3235,0,27.7,50,SUCCESS
8804,2025-05-30 03:03:54,88047.303,3235,0,27.7,45,SUCCESS
8805,2025-05-30 03:04:03,88056.363,3235,0,27.7,49,SUCCESS
8806,2025-05-30 03:04:14,88067.319,3235,0,27.7,47,SUCCESS
8807,2025-05-30 03:04:23,88076.365,3235,0,27.7,46,SUCCESS
8808,2025-05-30 03:04:34,88087.305,3235,0,27.7,43,SUCCESS
8809,2025-05-30 03:04:43,88096.366,3235,0,27.7,45,SUCCESS
8810,2025-05-30 03:04:54,88107.319,3235,0,27.7,45,SUCCESS
8811,2025-05-30 03:05:03,88116.367,3235,0,27.7,44,SUCCESS
8812,2025-05-30 03:05:14,88127.319,3235,0,27.7,46,SUCCESS
8813,2025-05-30 03:05:23,88136.368,3235,0,27.7,43,SUCCESS
8814,2025-05-30 03:05:34,88147.320,3235,0,27.7,45,SUCCESS
8815,2025-05-30 03:05:43,88156.369,3235,0,27.7,44,SUCCESS
8816,2025-05-30 03:05:54,88167.350,3235,0,27.7,46,SUCCESS
8817,2025-05-30 03:06:03,88176.370,3235,0,27.7,42,SUCCESS
8818,2025-05-30 03:06:14,88187.319,3235,0,27.7,45,SUCCESS
8819,2025-05-30 03:06:23,88196.371,3236,0,27.7,43,SUCCESS
8820,2025-05-30 03:06:34,88207.336,3236,0,27.7,44,SUCCESS
8821,2025-05-30 03:06:43,88216.373,3236,0,27.7,39,SUCCESS
8822,2025-05-30 03:06:54,88227.334,3236,0,27.7,47,SUCCESS
8823,2025-05-30 03:07:03,88236.374,3236,0,27.7,38,SUCCESS
8824,2025-05-30 03:07:14,88247.335,3236,0,27.7,45,SUCCESS
8825,2025-05-30 03:07:23,88256.376,3236,0,27.7,51,SUCCESS
8826,2025-05-30 03:07:34,88267.336,3236,0,27.7,44,SUCCESS
8827,2025-05-30 03:07:43,88276.377,3236,0,27.7,50,SUCCESS
8828,2025-05-30 03:07:54,88287.350,3236,0,27.7,47,SUCCESS
8829,2025-05-30 03:08:03,88296.379,3236,0,27.7,49,SUCCESS
8830,2025-05-30 03:08:14,88307.351,3236,0,27.7,45,SUCCESS
8831,2025-05-30 03:08:23,88316.380,3236,0,27.7,47,SUCCESS
8832,2025-05-30 03:08:34,88327.350,3236,0,27.7,46,SUCCESS
8833,2025-05-30 03:08:43,88336.380,3236,0,27.7,48,SUCCESS
8834,2025-05-30 03:08:54,88347.366,3236,0,27.7,46,SUCCESS
8835,2025-05-30 03:09:03,88356.381,3236,0,27.7,46,SUCCESS
8836,2025-05-30 03:09:14,88367.350,3236,0,27.7,44,SUCCESS
8837,2025-05-30 03:09:23,88376.383,3236,0,27.7,43,SUCCESS
8838,2025-05-30 03:09:34,88387.366,3236,0,27.7,44,SUCCESS
8839,2025-05-30 03:09:43,88396.384,3236,0,27.7,42,SUCCESS
8840,2025-05-30 03:09:54,88407.368,3236,0,27.7,45,SUCCESS
8841,2025-05-30 03:10:03,88416.386,3236,0,27.7,42,SUCCESS
8842,2025-05-30 03:10:14,88427.381,3236,0,27.7,46,SUCCESS
8843,2025-05-30 03:10:23,88436.387,3236,0,27.7,40,SUCCESS
8844,2025-05-30 03:10:34,88447.381,3236,0,27.7,44,SUCCESS
8845,2025-05-30 03:10:43,88456.389,3236,0,27.7,39,SUCCESS
8846,2025-05-30 03:10:54,88467.365,3236,0,27.7,47,SUCCESS
8847,2025-05-30 03:11:03,88476.390,3236,0,27.7,36,SUCCESS
8848,2025-05-30 03:11:14,88487.382,3236,0,27.7,45,SUCCESS
8849,2025-05-30 03:11:23,88496.391,3236,0,27.7,53,SUCCESS
8850,2025-05-30 03:11:34,88507.396,3236,0,27.7,47,SUCCESS
8851,2025-05-30 03:11:43,88516.392,3236,0,27.7,52,SUCCESS
8852,2025-05-30 03:11:54,88527.382,3236,0,27.7,45,SUCCESS
8853,2025-05-30 03:12:03,88536.393,3236,0,27.7,50,SUCCESS
8854,2025-05-30 03:12:14,88547.382,3236,0,27.7,46,SUCCESS
8855,2025-05-30 03:12:23,88556.394,3237,0,27.7,49,SUCCESS
8856,2025-05-30 03:12:34,88567.382,3237,0,27.7,46,SUCCESS
8857,2025-05-30 03:12:43,88576.395,3237,0,27.7,47,SUCCESS
8858,2025-05-30 03:12:54,88587.398,3237,0,27.7,46,SUCCESS
8859,2025-05-30 03:13:03,88596.396,3237,0,27.7,48,SUCCESS
8860,2025-05-30 03:13:14,88607.397,3237,0,27.7,42,SUCCESS
8861,2025-05-30 03:13:23,88616.397,3237,0,27.7,47,SUCCESS
8862,2025-05-30 03:13:34,88627.414,3237,0,27.7,44,SUCCESS
8863,2025-05-30 03:13:43,88636.398,3237,0,27.7,45,SUCCESS
8864,2025-05-30 03:13:54,88647.398,3237,0,27.7,43,SUCCESS
8865,2025-05-30 03:14:03,88656.398,3237,0,27.7,43,SUCCESS
8866,2025-05-30 03:14:14,88667.413,3237,0,27.7,44,SUCCESS
8867,2025-05-30 03:14:23,88676.398,3237,0,27.7,46,SUCCESS
8868,2025-05-30 03:14:34,88687.412,3237,0,27.7,46,SUCCESS
8869,2025-05-30 03:14:43,88696.399,3237,0,27.7,44,SUCCESS
8870,2025-05-30 03:14:54,88707.413,3237,0,27.7,45,SUCCESS
8871,2025-05-30 03:15:03,88716.399,3237,0,27.7,45,SUCCESS
8872,2025-05-30 03:15:14,88727.428,3237,0,27.7,45,SUCCESS
8873,2025-05-30 03:15:23,88736.400,3237,0,27.7,45,SUCCESS
8874,2025-05-30 03:15:34,88747.412,3237,0,27.7,47,SUCCESS
8875,2025-05-30 03:15:43,88756.402,3237,0,27.7,42,SUCCESS
8876,2025-05-30 03:15:54,88767.444,3237,0,27.7,47,SUCCESS
8877,2025-05-30 03:16:03,88776.403,3237,0,27.7,38,SUCCESS
8878,2025-05-30 03:16:14,88787.414,3237,0,27.7,43,SUCCESS
8879,2025-05-30 03:16:23,88796.404,3237,0,27.7,39,SUCCESS
8880,2025-05-30 03:16:34,88807.428,3237,0,27.7,46,SUCCESS
8881,2025-05-30 03:16:43,88816.405,3237,0,27.7,38,SUCCESS
8882,2025-05-30 03:16:54,88827.430,3237,0,27.7,44,SUCCESS
8883,2025-05-30 03:17:03,88836.406,3237,0,27.7,52,SUCCESS
8884,2025-05-30 03:17:14,88847.445,3237,0,27.7,45,SUCCESS
8885,2025-05-30 03:17:23,88856.408,3237,0,27.8,49,SUCCESS
8886,2025-05-30 03:17:34,88867.428,3237,0,27.8,47,SUCCESS
8887,2025-05-30 03:17:43,88876.409,3237,0,27.7,50,SUCCESS
8888,2025-05-30 03:17:54,88887.446,3237,0,27.7,44,SUCCESS
8889,2025-05-30 03:18:03,88896.410,3237,0,27.7,47,SUCCESS
8890,2025-05-30 03:18:14,88907.445,3237,0,27.7,45,SUCCESS
8891,2025-05-30 03:18:23,88916.411,3238,0,27.7,48,SUCCESS
8892,2025-05-30 03:18:34,88927.460,3238,0,27.7,44,SUCCESS
8893,2025-05-30 03:18:43,88936.412,3238,0,27.7,46,SUCCESS
8894,2025-05-30 03:18:54,88947.460,3238,0,27.7,45,SUCCESS
8895,2025-05-30 03:19:03,88956.413,3238,0,27.7,46,SUCCESS
8896,2025-05-30 03:19:14,88967.445,3238,0,27.7,44,SUCCESS
8897,2025-05-30 03:19:23,88976.413,3238,0,27.7,46,SUCCESS
8898,2025-05-30 03:19:34,88987.459,3238,0,27.7,46,SUCCESS
8899,2025-05-30 03:19:43,88996.414,3238,0,27.8,44,SUCCESS
8900,2025-05-30 03:19:54,89007.458,3238,0,27.8,48,SUCCESS
8901,2025-05-30 03:20:03,89016.416,3238,0,27.8,43,SUCCESS
8902,2025-05-30 03:20:14,89027.461,3238,0,27.8,46,SUCCESS
8903,2025-05-30 03:20:23,89036.418,3238,0,27.8,39,SUCCESS
8904,2025-05-30 03:20:34,89047.460,3238,0,27.8,44,SUCCESS
8905,2025-05-30 03:20:43,89056.419,3238,0,27.8,40,SUCCESS
8906,2025-05-30 03:20:54,89067.459,3238,0,27.8,46,SUCCESS
8907,2025-05-30 03:21:03,89076.419,3238,0,27.8,39,SUCCESS
8908,2025-05-30 03:21:14,89087.475,3238,0,27.8,45,SUCCESS
8909,2025-05-30 03:21:23,89096.420,3238,0,27.8,39,SUCCESS
8910,2025-05-30 03:21:34,89107.475,3238,0,27.8,46,SUCCESS
8911,2025-05-30 03:21:43,89116.422,3238,0,27.8,50,SUCCESS
8912,2025-05-30 03:21:54,89127.476,3238,0,27.8,45,SUCCESS
8913,2025-05-30 03:22:03,89136.423,3238,0,27.8,51,SUCCESS
8914,2025-05-30 03:22:14,89147.477,3238,0,27.8,45,SUCCESS
8915,2025-05-30 03:22:23,89156.424,3238,0,27.8,50,SUCCESS
8916,2025-05-30 03:22:34,89167.475,3238,0,27.8,45,SUCCESS
8917,2025-05-30 03:22:43,89176.425,3239,0,27.8,50,SUCCESS
8918,2025-05-30 03:22:54,89187.491,3239,0,27.8,45,SUCCESS
8919,2025-05-30 03:23:03,89196.426,3239,0,27.8,48,SUCCESS
8920,2025-05-30 03:23:14,89207.491,3239,0,27.8,47,SUCCESS
8921,2025-05-30 03:23:23,89216.427,3239,0,27.8,48,SUCCESS
8922,2025-05-30 03:23:34,89227.506,3239,0,27.8,48,SUCCESS
8923,2025-05-30 03:23:43,89236.428,3238,0,27.8,46,SUCCESS
8924,2025-05-30 03:23:54,89247.491,3238,0,27.8,47,SUCCESS
8925,2025-05-30 03:24:03,89256.429,3239,0,27.8,45,SUCCESS
8926,2025-05-30 03:24:14,89267.489,3239,0,27.8,47,SUCCESS
8927,2025-05-30 03:24:23,89276.431,3239,0,27.8,43,SUCCESS
8928,2025-05-30 03:24:34,89287.522,3239,0,27.8,46,SUCCESS
8929,2025-05-30 03:24:43,89296.432,3239,0,27.8,42,SUCCESS
8930,2025-05-30 03:24:54,89307.522,3239,0,27.8,48,SUCCESS
8931,2025-05-30 03:25:03,89316.432,3239,0,27.8,42,SUCCESS
8932,2025-05-30 03:25:14,89327.507,3239,0,27.8,46,SUCCESS
8933,2025-05-30 03:25:23,89336.434,3239,0,27.8,41,SUCCESS
8934,2025-05-30 03:25:34,89347.506,3239,0,27.8,44,SUCCESS
8935,2025-05-30 03:25:43,89356.435,3239,0,27.8,40,SUCCESS
8936,2025-05-30 03:25:54,89367.506,3239,0,27.8,48,SUCCESS
8937,2025-05-30 03:26:03,89376.435,3239,0,27.8,39,SUCCESS
8938,2025-05-30 03:26:14,89387.521,3239,0,27.8,47,SUCCESS
8939,2025-05-30 03:26:23,89396.437,3239,0,27.8,38,SUCCESS
8940,2025-05-30 03:26:34,89407.521,3239,0,27.8,46,SUCCESS
8941,2025-05-30 03:26:43,89416.438,3239,0,27.8,54,SUCCESS
8942,2025-05-30 03:26:54,89427.524,3239,0,27.8,43,SUCCESS
8943,2025-05-30 03:27:03,89436.440,3239,0,27.8,49,SUCCESS
8944,2025-05-30 03:27:14,89447.537,3239,0,27.8,46,SUCCESS
8945,2025-05-30 03:27:23,89456.442,3239,0,27.8,48,SUCCESS
8946,2025-05-30 03:27:34,89467.539,3239,0,27.8,46,SUCCESS
8947,2025-05-30 03:27:43,89476.443,3239,0,27.8,45,SUCCESS
8948,2025-05-30 03:27:54,89487.538,3239,0,27.8,47,SUCCESS
8949,2025-05-30 03:28:03,89496.445,3240,0,27.8,45,SUCCESS
8950,2025-05-30 03:28:14,89507.538,3240,0,27.8,45,SUCCESS
8951,2025-05-30 03:28:23,89516.446,3239,0,27.8,43,SUCCESS
8952,2025-05-30 03:28:34,89527.538,3239,0,27.8,45,SUCCESS
8953,2025-05-30 03:28:43,89536.447,3240,0,27.7,43,SUCCESS
8954,2025-05-30 03:28:54,89547.538,3240,0,27.7,46,SUCCESS
8955,2025-05-30 03:29:03,89556.449,3240,0,27.7,40,SUCCESS
8956,2025-05-30 03:29:14,89567.553,3240,0,27.7,46,SUCCESS
8957,2025-05-30 03:29:23,89576.450,3240,0,27.7,41,SUCCESS
8958,2025-05-30 03:29:34,89587.554,3240,0,27.7,44,SUCCESS
8959,2025-05-30 03:29:43,89596.452,3240,0,27.7,36,SUCCESS
